0,1570630309079,1570630388411,MQIHGCAOVHTSFOPE9FTEYMBZTIQDAOVVYUVUKDD9WZCKKSDSRAX99QRORPRNONHLBFKEXBWIPIUTGOJ9W
1,1570630388412,1570630584387,VT9HETLPBVFGE9WMDDOACNZHFICSTPAXZLREGKAXAKNNINPHWVVMFGQCYEK9PNRWCOMXDSVTQHFEZUQEU
2,1570630584388,1570630755836,DRLYJWQYFYFTYCMTWTCBUUEXKRVMJETPEPUPWCJQDCSTCISMZVCPZCWCR9PZFNHWLMAWONKYIPSNXKXKA
3,1570630755837,1570630901840,XXVZMJBMFLKFKBEKXOCZNUCPBOAWRYFHXKXRGZNKQCJNMZDWIRBWJDTNQGOWWVNAHBSRU9VIZFZOKTTEN
4,1570630901840,1570630995582,OPEROZWZALTTZNTIIGTNHTSMPWWATPQWTWN9WAWKSNAWKNZF9AIQQFUQSEB9XLPIEHTFVJEATYOBDQYCG
5,1570630995583,1570631146934,AYEPIRHHZQLMNSZVZFG9LOIJORQIFTTPSWBDGCO9GBDM9T9FK9NWQDFRYDUMQZYNLOBYJOWILFROMZWDT
6,1570631146935,1570631226275,NHXAKMRFSFF9CKEDIEIROYMGKXLM9ZQIAOUFBAQKFABIMRWJTUANOTWCWTCZPNWTAEFSZMGFMLIGL9UPE
7,1570631226275,1570631311640,OCJOQFCCRGBVAPMTT9GJH9SYJIWAXJQIXHSMGAXLLZYBGCPW9ELNLQXOKAYCMTUKCDGZBCTQVODKWBKO9
8,1570631311640,1570631382741,MXOFVOIVHYAZKQV9LARWAAGLTGQGQLVJFLUDQPAIOBFV9CCQEATGISSPMQVRVZCLWLTVPCDZIGGMJ9VKH
9,1570631382742,1570631503075,AKATBXCETRJNLBUFQAZMZRDA9QJCXHAQOYZSYEJUVHCELOPCTN9HAAUPW9SPAPMXX9KLJHRIVMYAF9GOL
