0,1570630307628,1570630341387,KJBKSCWJAZHPSXFPQWTWZWJGXCMCMUUFFIWDCRALRHWJWJUULJMAYISVUONYFDUSAARIMDCQSOTDAFEYE
1,1570630341391,1570630544997,EYSKXFXCRN9IKYXMLYF9GLLZUWPKXDTMXADUIZVOFMCPAGAOARNDKOMVVYEKHPRZAFIRLFHZZEWNLKOLY
2,1570630544998,1570630678628,QBJGFIDFDQNSUF9ZLLCK9XVPALJDELJPRDTHROUNVWRVYDIBJGHIUVCJCKUVWJXALJBXJRRGOWAYNEDQT
3,1570630678628,1570630817244,CBYOWEFLIWGMCFSAE9CFLFQKFTTAMDDLUYHYPHERYMOUNBAMKTFJIRJBVFPERDJFAUMMSYXVCMKSPOZQR
4,1570630817244,1570630981029,TEM9PWZSSVIEJCUTKNMGINHRBBYVLQUIPZKNKMLXLOK9RXIZAUMNMBVIPAMIJXVQPDMICQFZAHFGNZDIX
5,1570630981030,1570631117773,SCHKXJLWSFIVHQYKSWRNZHUOQ9VTQFWDYKOSVWZCE9JSYUXZHZIPLQLVZMODMTKJDGOQXHMJXYGMNDOVW
6,1570631117773,1570631250268,IZPBGO9KWJYKUAJFEZBYQDGSJUB9SKRXAAGIIHYLJOEBSHMVTBAERSW99V9X9HKYMOUIEJEJA99RMKEJB
7,1570631250269,1570631356737,9WKPEJGGIXXSSJMYQFDHYDXIUKQJPFBVJBMJWZBKFCXEUUJZVWIBLTLROPEZKLDGUOXLGLBGBYJDIMVOY
8,1570631356738,1570631478052,ZRPOMJHVKBLTTJIYEDFEFYYTGAY9BPPFWDHL9ZFNGAOBUCRPSLMIDGKNBKYEENXOIKJYHP9KDFBLQBUSY
9,1570631478052,1570631534476,CO9MTVIAWUGCVXUOUTZTMGUYKNNLQQEWUGSSYQVEPWRAOEMUTWZ9FEBEJAOLWJWKJ9ZPTHRUCGUZ9GGGT
