0,1570630300068,1570630350184,XPKIEATAVHCCYWCTONOXOUWSSCSKLDACNDVICBKXXTVTKFLBJBQIDWWW9UZVXLGNIRCJAJVCFVPQMZIEM
1,1570630350184,1570631101816,ZJDDTWDHOZAKMOOHKRXESDSBZHTWSHIJTDYSPNBUOTWXMSUZPOTFPDLZPEV9KXRFLRTPDMCEAMS9WTRUM
2,1570631101816,1570631689471,RZENCTH9PWF9FDYSFBZBVOYDFPONHV9NJWQSOPFTBRLCBMUDTEGXATMDZAXHAVCK9ADMAWPMLKEIM9KYQ
3,1570631689472,1570631954882,VOGANFTUDNQ9WOWCRLKDYHRKLXZXMMKUFIPHGWNVEZQYOWEUQTKEXZREDTJ9UELFNHWTKICHKKSJZQMTC
4,1570631954882,1570632562641,AVRHOBLRJL9IEAQTQXSXTNXUXGINVNF9GGAMJPV9TGXWSDPOBINGIZOYVPFBUYNVAJOU9NCRMF9YKLFXB
5,1570632562641,1570632924325,FLKDTOFVEKMMXYYRDKGYQNUWCLDEMQBMEMJFMLWTJPHOTOXKJOFIVMHWTQWYRNWRHRFVHPUWEPKOAT9FI
6,1570632924326,1570633545440,SBMCTZWWDEJNLIOVXXWMLBKMLWUGIWZVQLV9GFYEWWJRICEVBFNURWWCJUSOIWZUEEZIKPMEPDOUAHWUE
7,1570633545441,1570634175060,AEJWGNZMGYKEUXSXGGLVPZXVSOZKDFMUCCIJKJGJRVEWLEPXFVBGASHDTPLTJTMPSGANWNQQQICUYDWAH
8,1570634175060,1570634677570,DGKGOQAPUEGOQVPDXWJOBGJUKJYOQXATDDUIUTGVEQIHBAS9RVXS9GCIVQ9GMSPKPPSRXNFUPMXM9LTXY
9,1570634677570,1570634811616,U9HWLSVGVHFEUZKNTYIZWZLFHGQCOZCRNDWXPKCBSICRJWEL9WTCKISKISWNEZVILUQASKLR9KJBCSLGM
