0,1570630328577,1570630362334,NPCMRJIREFSDODGTRAFPTRIXONVSKRZTFZCLQ9OULPZDH9AMADAJNYBHVLORANGGYIAVUFALIFAESUCUC
1,1570630362334,1570630422028,BTYZZJLMGJLGOWCFVFQCHJIQVJZUMFTYSKJNHQSPIPBGTUBTU9LRRVFIFWLUWUPZZC9Q9K9BANYJBUBQV
2,1570630422028,1570630491527,JMNNHRRXSLVGEPRPRIHTNOFCXEQWA9PMNMEEKWMDORYHJWWTQPFDOBXJMRTQAFYWVBBLELLBNIOQOZPAL
3,1570630491527,1570630557683,DBFSPCTDKMWCKYGVMSDTXUJVPUPFZSY9VTYVTYWALFGODUA9XLJOD9W9MWFWQN9FZZB9TWEXUBNHCFYFF
4,1570630557683,1570630650585,CSWSLXSFKDSEJGTXGQXAQCO99C9CYBVINWBJQVOHFQMDYJDAHGXHZEXGQAFLFWQBJDEBOAGRTKMVOMHS9
5,1570630650585,1570630724470,EO9VECYQBLDQYWIMFILPL9XM9GBPWYLVOYZE9NSXBSGIOPBJOFPVHXWXJXQHBGLKQZZZDSGL9NFQIFZBZ
6,1570630724470,1570630854199,RXXDLYHONIJUMWTVQZPWFLDBTH9EUCFAVXULMSSITRCHOKPBBJNETJGZBSDMRMIYQBY9HVBKWJEBVFXJD
7,1570630854199,1570630910436,EZFBAFJJHZUZFPGDHFBIAXSEZQYHUGOIMVEOHJBDLIXKWPXOKFHNRCDLLPWUGJDZYLZNXMY99INPPNZQE
8,1570630910436,1570630998967,FES9DMVFQPLYUUFFTLCDDOJVXCNTGNWLLBCXPNWTSHDMRBEXDDLSSRULMBXTOGLJJNTWGKDSQMZNAOKIH
9,1570630998967,1570631035463,VSNUYHLQLARKY9POTEPXCLWFJEOOOMLSX9WPRXJZVY9OL9KCJAIIMISULEFSTBADRQTVXGUCJO9QIHVUE
