0,1570630324773,1570630382718,CDRHCZSWMNYFPIUEOUHNLO9FWNVJVKDRSJEYJVNGNDWPYVDLYUACBYXTUHEKOHXUTBID9VJEGEOIKOEBT
1,1570630382718,1570630418644,FNVCBHOUKKMYOJLXHMHAPZBZKGDKMUNHKDLLYJUWLWNCEUPMWSNPGOS9GCYQF9SWMPOPA9NXHVAIGFJFG
2,1570630418645,1570630430963,MRZZEMLAOFBAMHRUMGTIGDEDYEOCQIBAQHHYUGHVUWCUIHHQ9CBB9YALCINKZOUCDNKKKNXUMYEAATRYO
3,1570630430964,1570630447320,VFKKS9TNYPGOUOREMUQBMIDFSTGUKRCWWFMALGWHFEZTGABLROUGYVLAKKIHOLFQFCBOWPDQGZ9PTUCPT
4,1570630447321,1570630475097,UCUFMAGEHTCXACCKPYDNWNVWGVTP9QPSENBWL9XMRAXLJLPDCLMOCPS9FSTSDMKRUTQQEPFOQGA9VCPSE
5,1570630475097,1570630520837,RUXYMRBUVHQDRTJEQJS9HNJCCQZ9FAIEJPOOOVWRWMBJNTO9UDPUYVEL9SWGRTVUWLXJMUDMNXDCHNTNE
6,1570630520837,1570630568801,CFPTEFSATNKMZQZWVXDKUQAWVZKKRTFTUBYZSRHEUURSCTEQELYPJBSYCJUZYXKV9THAZCRQIKMLH9WEW
7,1570630568802,1570630621064,EAXGREYKTNMLWASGMEINHDNTQXVTLRCZHCYAGOYEXJBFYGJMHMRFGVVTWBMDW9TJBUF9VOFLSQQTTFXBF
8,1570630621064,1570630643126,SRGFOEPKVDYWU9RNCQKKHPMQOENQXTMNICESKKAORTDQKAKRHIQREN9BFOLTCAH9LAKDVMCRJXKFHXGAS
9,1570630643126,1570630670776,LTTCZLZHFFDHIOQLPYLVBMRCWBUHI9XYUAD9HXWWLCEIXQ9LOUHJTOQRAOKJQIWTMGMRFHEQOTGELZWMX
