0,1570563399975,1570563451397,JMRTSOGFBAQYOMXGGAIFYSQJSOPSQY9ADPKTCXYIGERBPTJRJKYJZXRQEVTREAFGFHPYDZOMWGVGPCANV
1,1570563451397,1570563532519,IDGWTTLMUADSUIWGMQYBHMMJBO9RZXZYUVQKOBGRJFRUTOZLKTLS9XBZEUXIWLQZXYBFGBNYVGHGPIEQI
2,1570563532519,1570563685045,ADVXZKUMRIMRGAUDLYJ9JIZFHASZKTYZBLKCXDTGBWLPKNQARDTTJBOLRHBYGVZWCXRMEETVMEDOTOLBG
3,1570563685045,1570563801128,ZLNTMHW9OIEYKMHANVH9KJBBQQPCTZBNIZKJETMCDQEXGZHSTVWXSVCWNSRHVYTHS9RRRLWKSDAJVBIEZ
4,1570563801128,1570564025799,OPHVTZXLMYRRKBQH9IUVVVVURYOGMLB9KDXHFGATGABCWYRJZMIRDVPKNAPFZACFBTNONBEDGXAQLGMGT
5,1570564025799,1570564150864,JNWBOKARLVTONRQSMBGSVKRQUUSCYKEWDCKCRFC9ILDMMKQZFLNVVSLIRPNP9DXTULJXURUMYUYJCLGBL
6,1570564150865,1570564321300,QB9GZHI9PQIGAUITBBJZUQPGFVNEFRX9SVXSGPAWI9AXPZPTDQAPDGLARKNDSJGPDYCRIDYNORZBBUYNQ
7,1570564321300,1570564443151,IBGNDT9N9KZPNNPLBVQNEYWAADKYXB9IAHDDUNDEYYFC9QM9FZRMLRABJXHMDPRPHEKUZQEBIDCNARHQG
8,1570564443151,1570564603856,KNCFXRWPTCAIMXUVUXASCVBXTBZBATVRLGLOIETMRNEJKAXYVTIQPOXZJJMLCUODNNQECLWWEFGUKHPQI
9,1570564603856,1570564765815,QIWRJYKSNAMMRVVHGEMZYTJQATSEFQMENCPXACELMBMHBAOMB9PESJFNJFGPQVGKL9AUREPASFPQJBOSE
10,1570564765816,1570564892640,JVCF9NCWH9KWRELXALWZBJOHB9WKLIUBAFCZUHCQKFYNYEDMNTYJSDZMSEVUZEFXIDGUIXFRMVINEFTIM
11,1570564892649,1570565051848,ATTWIVE9WZPLOBSMKN9XRGGBXCTLWKDZTLANJYHKXL9DQJULYLVQWGHYOHGYVVRAHLSAAGKUKVKTYMDXJ
12,1570565051848,1570565200377,PFO9EZZVITPXMNLUD9MILTINGRAGOESLV9ELZBOYHVYKYZNCWMMWGRZ9EQEMCTEZ9RYJRCEHKCZKYAYJJ
13,1570565200377,1570565337855,MTAWQZKK9BQCTWPPEIGYKFWBBCPSKMKOJJMNSLERJUE9UNAKSMGVMDACGTPD9QNEORTGQRR9EGAYNINTJ
14,1570565337855,1570565532150,SIM9ITKQTW9CKXZGMWNFTLTYLGLNYZKPDX9UHHQIRQB9FYXANLHDRWDTQYGZQAGVKTDMXBOIIDBTTHZTO
15,1570565532150,1570565722920,VFUIBTWGVATYRQQF9DRQIZVJYOPYNZEMPQTJKUDJCWV9JMXMTUEYEJPXRCNXHHVQXRSYSINBPVVLFRXDP
16,1570565722920,1570565849396,GUPLBEGHWYRXU9F9TJSWRXFZYBWFZLSNNNQE9DJKFUHGGCRDORZBUUKJTGZUSTBQWAUPRERAARAHNWSPR
17,1570565849396,1570565997918,CFHQY9XINOZ9QOHYJONEALAJCEBCS9LPXWFYKIRISUX9KBUTFIOPIENEJUSWPMQRWSTWHNJCTOBCWTIDH
18,1570565997918,1570566120806,DLDRYDLNDMXBBREETQYRVDRRNAKKHKWCPZ9TVKIWLVXKRHATAVYCHCZRXLAZXZEVYDUBCDONNMELNLLKC
19,1570566120806,1570566235118,BKQLIAQQNHUWDYIFBSV9WW9O9NGDEZBRNMWZKEQDUITPBLR9TDJSPTRBBDENYFMIHZYYUIVMFAZLZLLVO
20,1570566235118,1570566396461,AD9YDLUSDYVWETZVUI9MIPDYELMNYEBKWFPPJJUNAJEXTJXZJVDNBBDBMCPENQHPDATOXBFOJODZRNTZI
21,1570566396462,1570566552918,SFXBU9LCXUBPMATRBDMMN9WDYNZGFVDXMNQEMRUZZCUTLLCMWALNFMTWDQYXHICTIURNEPJQSBRCHXLSZ
22,1570566552919,1570566691518,FMVJOHDJEOZHTYOMKIWFGBAVPYHQIHC9ML9QUSRGFL9SNCVLOUGPI9LQQOKLIKHES9RJIBKNKUZXTMJFJ
23,1570566691519,1570566878507,HOKHDDIOOXSVWYUOEXJPMJQFNAXWORYMS9FFQOHHZHABATUMPMYAEDVWFCDXFIEVRLMRJYEQNM9SFNFDG
24,1570566878507,1570567074347,PAGWMVPBDONXTUBETXDRFHJL9JHWNOBKFKXBSPJQ9TMR9CFXMPHSDYYBQTOSDZYG9UTS9ZHODBQACVBLB
25,1570567074347,1570567271464,L9IYGUGQTBXQTG9GOMTULVQEZJZZDFH9LMMHDGGCS9SAFYYTLGWPWHULBE9E9ZPOSZCGAHOLZWEGTCHCU
26,1570567271464,1570567488342,DSGDBVYH9PAYWLDUIJWTFKSGIQYZOESQTSRPHXSECQWKMLQHIXII9L9KLMYSVTD9PPM9MSWUVDU9DMXFF
27,1570567488343,1570567612966,JZHJMCQAZXIFLGEWRUPTAYUFXNZVZDUAQGTNKHNAKHWLZK9RZRMXBNBDWOUBXDCJYWRWDVVFTMPUYPU9V
28,1570567612966,1570567727841,XVTGSIRSVP9TMMSVLIGUBSOPOTYVCNFGIPXQVCWZAXCTHCYIDSPJQHAG9VFFWMNW9IOPOQYMLUEXKPHMH
29,1570567727841,1570567859274,OALAEKSINPNUFCENHFVRORZMNWF9WMGOGP9VT9CNBDIKMYYJNVDUDF9SCJZNDUVNTFHIHTDG9KCMRVPAV
30,1570567859274,1570567988137,UGNCNZGYQPBQQTXNCTS9GNDJAVFVBAUJXJSKVMVCHRHRFJKMAWFXUMTYRALTWACTYSBPPBYDDIYYWEVXB
31,1570567988137,1570568210742,SIYVIWQ9NFWKUARGVYWLJZ9UAOHLSA9YQLAPVKTDUYPPDSKLRRVADNJHJ9PYUXPJYSMLTKDGNFRUEVGQG
32,1570568210742,1570568345840,IWKFRMPUNYVVESZFALZZWNHNDMWQYVOEDMFJSBNUOVDFBHYLLKJXFBZGYVKNLHNILBCDKXWMLQAHQLEXG
33,1570568345840,1570568524963,FSUPUXAFEDXSDGEEH99YXNLHIQOZPBMHZXFNWBEQREKUYFXNFQQCVQOQNE9ROSLTXFSUKBHAQEKXFDHGB
34,1570568524963,1570568681634,XCBSJWDAGPUYLDSBPCWOGJQTIEXXAFKNHKGZSKHECUPNFMTTKMCGZYKTPVDFAXKEBZMDWZCDGPKDTGXQJ
35,1570568681634,1570568806946,WOQLQ9MGJUQWZHTFWVJVTXDEMXLACHNOUKLVHIMXTTAYWPNMWECBSDJBGYWENAVYDO9WNLJ9XWYPBBEDX
36,1570568806946,1570568911617,JNWIGLFDJF9UJQDKXIBPPECSWKLIUMRYXARNSQ9QSOKQYMMEKMHOOJWHSUPGABCRHVSQJUCUATPRAAU9O
37,1570568911618,1570569116187,NOVJVEDMOVMDOEFLNHFUIODLQXNHKEKDDCF9PYAEUVAOZ9DONNRUTWVZPKKGERYGHJZQX9HYQRLYNML9O
38,1570569116187,1570569255952,ANPFD9BDNSECAGZGWDGULJWNIN9RKCTA9WNPGBCXWIEHVVSVTJRWIVXLZPZDBR9MYSWSZWXGUDZGMNZDA
39,1570569255952,1570569363453,LZPIYGXBUZUVLTUQGVES9PMZDNLGNQYMXXAEIYVJOBACWXAWWDBQTIEXCHBWSUSMJPTYJORNNVRJKLJV9
40,1570569363453,1570569474645,OLYSGO9RJFBMRGWYTJMJCTSCOZPWY9IIGHHUENY9WFTZLBKOXKVWPHBCNEBYSRGZJWYMNAYHHIIEFCOUH
