0,1570563393172,1570563457276,RWNXHBIOZRVYRWEQBNMKVKQDYAOMABEGSZDDKFV9KHXUXGDXQKGTZAQLYFJKKQPYDVDWVMKHHRXJLRWFX
1,1570563457276,1570563579134,UMYYNCOYLPNRSHJQ9RSWVTLEMKNDGQDVHQVHNSEIGMYVYCSWKGBTQTMIINYSOGBUTAIAOCBWXQWGEQOEX
2,1570563579134,1570563661425,TMOY9PVFKEWQSPGCNABYTY99EUQWUB9ZAZUJOEDSKODPDWTLIKRYEMFERLDVOJGPU9XSRXENMUMJG9BCQ
3,1570563661426,1570563776688,YPHOUVGINADAXHQBZSAVNGFEYR9XQASTEJTVQFSTC9WEQZUAAMKXTAIPRKBLZQHFCNUCMJOOEGKEATUCW
4,1570563776688,1570563869509,OSYKNYVGKKOAZXWGUVVQHBOMAHBR9FSUXLNVHCFALV9CEFEWYTCTSGLWFIQXVTTXKSEIMBLQXDVGUEPAU
5,1570563869509,1570564012198,EWYJTBEY9DCLATUTJUFLVN9NSQNGOYFAODCBSYTZZXHGOKBZLFIWCGMOMHNA99PPWWUYOVUQFOSVX9CEL
6,1570564012199,1570564115318,HMCKNREGTTVGQIMKV9W9MZ9YYCUHLLSILPCMURZQJEUPAXLQLTCNRZVRGEEIANYHZXCSJNGNFB9WHPQCV
7,1570564115318,1570564199273,CMRFKGALVSSTYTGZBZJHBWKLGIWFMASYKOFKUQPRHTAKDHSOPNECCVTIWJOSZMQXOTTAZDCGELNE9QAVR
8,1570564199273,1570564345285,NNBWKASZLBWJIRBCWMN9JENGIWQHKBVBVENFQWFXXSMQF9OBOVISXQB9DZWBKVVN9IGOIOIGLEKWOOJVE
9,1570564345286,1570564434840,XQLWAHEARTZ9AN9BAZPWBXXSUOJLKCKMETSVTEQ9HSAT9ZICMWHKERJI9C9ZF9EHMQBZYTY9NUSQEZZLB
10,1570564434840,1570564530582,OGRWODQN9YCPDIWSVTJNCDPJBKKAUPIMQKOHAEGHCTS9IHEM9A9PCVBPGNICPVDT9ZBNKJYFHRWHHJXVW
11,1570564530582,1570564662970,XFSXPUGSIGKOSTSMBAYBY9SEQAHRICJNCRWQMFQJLSVSSUVYKS9CSYBTTASOIDITRPXPVTGTIFVPF9VJB
12,1570564662970,1570564804560,QBLYWTVOBDVG9UXMBIQRGZGBJRKDKMXLQ9OYHNKJIY9POISPGWEANJOSSYLKCQFIHTNVHYIXWT9ZEMNPW
13,1570564804560,1570564893224,OWCCWMAGFILHNQEWCNDGT9WHEERDHVEPQYLWGEFSNYUSNNDXYYPBXAPMHGLRRJVMWVCXZQIRXQALJKYWN
14,1570564893224,1570564987419,OEEL9TZPCQLOCQRAWVDUJDRPVANRELEQC9LPSKTEEWZBSYDSLGBDDJPLSTLJE9MDIRLW9JVOVFMV9SSHB
15,1570564987419,1570565098480,JWSWWZGBBPWIHEM9QWEQCQBMMJKPCXWQHQAWDUQHUOBXCVTKJVRKOZWH99UAJWTOCMCVTLOHV9DGTAHJH
16,1570565098480,1570565254025,UWQQKBHHDBBJMZZYDPF9ZXGHFZKUQWEEYDWSHZCWWTDRUAWIR9HRIJJYCENHJE9IHIINRPFHLRHCDTQLC
17,1570565254025,1570565323141,Y9KKISAWCPSFNOGMGKIRPCTTXFHQRWIVMIZPO9IPXSJSQOWIZDSCHUOBJPTTYDCUCKBTYBXZDHPTKUUFI
18,1570565323141,1570565490525,PXCBAQVLWOTQYEIDRDDRORHZVQFBFCOOLSTLTVJPDCHDRU9QDOVVFUOQQAP9XICLPXZMEHOYKGDDI9DJI
19,1570565490525,1570565623074,EBQSICOARIXAAGDRDMBUWIFAUT9GVKCOHLKXIJXLQYVGZGFHYYWBALIVPTXRVCSJARW9UQQNIKJIURCXT
20,1570565623074,1570565746867,Q9MH9NZVHGGZDOQHWR9SXEHUGGGUTEVWXZNSDDARHKOACJXZYTADHCPQDHDUMYZQCBKQQCUJQDTXOVMJJ
21,1570565746867,1570565836195,QIKDRGOYINCAHGHPBFUQRKEQYU9CKQPJIYEIBYRHWQXZARMCIYSQRFBEUKCILPXQWJTKLXYGNALHYSBSQ
22,1570565836195,1570565987982,CJJRBUWRJ9OUW9TZI9OSBDXAGERWPBXA9NQWAYLBROTZMQPQP9JYERWTBHKIAZPWTOBOMLDMCXPIPJXAZ
