0,1570563371433,1570563389624,V9YXIX9QOHS9XZVRFBTKYH9LOWQNDILIHFNSCUTENUFFWJC9IAVP9BROHKXTLXPOJXOOJRAYLILZDINIA
1,1570563389628,1570563445741,AC9HOANVK9IBV9U9QLOXQBIIETHVKUQDDGPPZLZOE9XDIBYDAQYSW9Q9NKRUYLEKC9DZLUBIDVZXSVGPV
2,1570563445741,1570563536435,FTFOKMKCLBKA9WFYLFNPBBCVGVWBNGMGRZEC99JCZPFIZMJAPMYXHKTVOQHBLWSDKSZH9IOOCU9NSKZCH
3,1570563536436,1570563586338,GZFDU9UUPHHRDKOYHEUUAUWWBKBNSGVTYCMJOGXMJ9UGPFEYIGHKXJD9KDZWILRHDSNEEQRJJX9NXFGCL
4,1570563586339,1570563647655,FDGCUUAJ9XKCXSUZNEAHGITMOEUHSRFXSBTPTLGXAXYOSIOUEDXEEDAGZHSTKUVWTEUHXVHBGASXTZWZJ
5,1570563647655,1570563740792,GUMSLOZMUPBPTOFCJBYOGAHAXJOQSLJPQSQUPYHKMCETTXCUJXVJVUGJAXBZTIQQXJUXANWDTWZOXWEFE
6,1570563740792,1570563791351,JLPEEETWZDSBAZKCCTJJIVPQDWCJIYXVFYISOFU9PZAJGNLFEHZPJQC9BBERKEGABNGUJZUAWCIZBIGYL
7,1570563791351,1570563857765,LNIWVGGGWJNVFKBYWTJPOZNTZUBVOYX9HLENGOMHWAWMJWOU9YLLJSHTJCSQIQFQWORTCIFTDNXPCANSZ
8,1570563857765,1570563931197,XVJXYSLOBLULLWJQXSDXHLFOAOBWJSBCVMCOJILQWASPSJBITTDSCWGQWFLVROZZADYXHKEXM99PY9VWG
9,1570563931198,1570563982319,EMWXFVCMBCABEPYMCJWRVEIBYGLHOORRLTBITKRXUTNNLA9IZQCGOXCOBUPJQEVKSEZ9EXTJQIACCRERI
10,1570563982319,1570564041687,DBTEXNMGLLVCJMDGVQ9ULTHEFNMXRIEJBQBZTC9HFXBTDBXGZSSATSTAJQNPRLXEUOEGDWOFNTNXFUADV
