0,1570563367949,1570563390374,HHVSDFRAETEOZ9ILWPVJYYDOPQSVWJGVPUB99IPFPGMNGCZWXMAPLWZRIMIECNDXUDGAQKUMADICL9DFJ
1,1570563390379,1570563444409,CRTWZJFJWDZYBYPSVFOLTUZ9RMGGADYGSEDP9REBJUFYVQTFBEVOTBCCCZDMSTCCDNONOPOYXVVMGNIDS
2,1570563444409,1570563544447,VRKFCUZLJLWUIQTRRNKMDCDXXHJHPJBYSZNNQXZOMHSXDEHKAMBUTVEFMU9L9VEYQZYEERDCXRPEDKZ9O
3,1570563544447,1570563626026,E9ZJMGMOEOHUCFIXYPFDZB9UMIKHKBAJBMAZMSZD9ENMXIMMHXSWOZKEKYOKHZVHCMGECDWLYRAZPEXCU
4,1570563626026,1570563693233,FKXJAVTZUFKCGREOHGLE9WXJYYXINMXQVZJXBENYYQAMTXHPJKVMAPADOSVMDANPOZDCZMV9PGGEPEEOB
5,1570563693233,1570563834380,GHZVPFYMUQOJBRTKJTBUHMRLXBXBKLMLWDDWIGSHTVHRCAAYKCIDHBSCSRIGDXOWBKXXYHREOFHMSAVAY
6,1570563834381,1570563933373,GKTSK9KLLFNTVFPRRFWGJUQYJDOU9LQYEETGIP9VAVSVJCIABMIHYALNZPZVKXWHCGPCFIAHLPJM9CDPS
7,1570563933374,1570564068503,CRVSPMKICRIVRBYBVUH9TXJOEXGOVJKODONEWOKRQWDYERVES9HP9FLJMCZPJPEPKXSEHBEAGXZN9IUQF
8,1570564068503,1570564153891,QEWYMDPSOYWLUWCKGJEGXDBYUFBOMERCCPPINDSZSFRDJNMYVYMVVUNCOSPLPGDWXCRDZRWCPUNJDI9TV
9,1570564153891,1570564218819,MMDURRSSKUBOUNDVZJFEQRLYUXPRZ9FSRRSZXOXILCKLTGVMOYJ9BNDNECNUJOGOUM9RUEAIQYK9IYFOW
10,1570564218820,1570564331212,LBBFDKHUYJEN9UE9AUIVGWSZEPBYPDQWZRKEEZPHAWZIEEUKIIRHCYVYGZLBSRKYRFYNMOJJMTRLOPWVZ
11,1570564331212,1570564501448,XMIZYFYENYVBWRUFZGNRVGBEBYIKSWMBAMEFCVHFFQJHUGMUEPCYVAQ9TFDYTFMICWHVTNATPVTFRBMHO
12,1570564501448,1570564652495,OFRIHSBAVHKBBCTRKNBXAHZHGCXMGFLHV9CBUUYUYQTTQXXYVMKOTFEBAVBDHFXOHQCMZNNCXWTFTGZCC
13,1570564652496,1570564744756,PSYJNRSMPWOMWBYRYJOAFPHCBXFQBWILJSCZTRBOGUSTGGH9SOMLQWPPHRYOQXFSNPOFKCLEGIXLQERKD
